1 0
0.99 0.00252784
0.98 0.00491055
0.97 0.00716375
0.96 0.00930165
0.95 0.0113371
0.94 0.0132816
0.93 0.0151456
0.92 0.0169383
0.91 0.018668
0.9 0.0203419
0.89 0.0219665
0.88 0.0235471
0.87 0.0250885
0.86 0.0265949
0.85 0.0280696
0.84 0.0295153
0.83 0.0309344
0.82 0.0323286
0.81 0.0336993
0.8 0.0350473
0.79 0.0363732
0.78 0.0376773
0.77 0.0389596
0.76 0.0402198
0.75 0.0414575
0.74 0.0426719
0.73 0.0438625
0.72 0.0450283
0.71 0.0461683
0.7 0.0472815
0.69 0.0483669
0.68 0.0494233
0.67 0.0504497
0.66 0.051445
0.65 0.0524082
0.64 0.0533382
0.63 0.0542342
0.62 0.0550952
0.61 0.0559204
0.6 0.0567091
0.59 0.0574606
0.58 0.0581743
0.57 0.0588498
0.56 0.0594865
0.55 0.0600843
0.54 0.0606428
0.53 0.0611618
0.52 0.0616414
0.51 0.0620813
0.5 0.0624817
0.49 0.0628426
0.48 0.0631642
0.47 0.0634465
0.46 0.0636898
0.45 0.0638942
0.44 0.0640598
0.43 0.0641869
0.42 0.0642756
0.41 0.0643259
0.4 0.0643378
0.39 0.0643113
0.38 0.0642463
0.37 0.0641425
0.36 0.0639995
0.35 0.0638169
0.34 0.063594
0.33 0.0633301
0.32 0.063024
0.31 0.0626747
0.3 0.0622808
0.29 0.0618406
0.28 0.0613523
0.27 0.060814
0.26 0.0602231
0.25 0.0595772
0.24 0.0588733
0.23 0.0581083
0.22 0.0572787
0.21 0.0563807
0.2 0.0554103
0.19 0.054363
0.18 0.053234
0.17 0.0520181
0.16 0.0507099
0.15 0.0493033
0.14 0.047792
0.13 0.0461687
0.12 0.0444259
0.11 0.0425549
0.1 0.0405459
0.09 0.0383877
0.08 0.0360665
0.07 0.0335651
0.06 0.0308605
0.05 0.0279199
0.04 0.0246927
0.03 0.0210905
0.02 0.0169342
0.01 0.0117365
0 0
0 -0
0.01 -0.0042325
0.02 -0.00586431
0.03 -0.00706601
0.04 -0.00805665
0.05 -0.00892283
0.06 -0.00970841
0.07 -0.0104381
0.08 -0.0111264
0.09 -0.0117818
0.1 -0.012409
0.11 -0.0130099
0.12 -0.0135849
0.13 -0.0141333
0.14 -0.0146535
0.15 -0.0151433
0.16 -0.0156003
0.17 -0.0160221
0.18 -0.0164059
0.19 -0.0167493
0.2 -0.0170499
0.21 -0.0173054
0.22 -0.0175139
0.23 -0.0176737
0.24 -0.0177833
0.25 -0.0178416
0.26 -0.0178478
0.27 -0.0178012
0.28 -0.0177019
0.29 -0.0175497
0.3 -0.0173452
0.31 -0.0170891
0.32 -0.0167823
0.33 -0.0164261
0.34 -0.016022
0.35 -0.0155718
0.36 -0.0150775
0.37 -0.0145412
0.38 -0.0139652
0.39 -0.0133523
0.4 -0.0127049
0.41 -0.0120259
0.42 -0.0113182
0.43 -0.0105848
0.44 -0.00982875
0.45 -0.00905313
0.46 -0.00826108
0.47 -0.0074557
0.48 -0.00664012
0.49 -0.00581742
0.5 -0.00499063
0.51 -0.00416273
0.52 -0.00333661
0.53 -0.00251509
0.54 -0.00170085
0.55 -0.0008965
0.56 -0.000104489
0.57 0.000672852
0.58 0.00143333
0.59 0.00217492
0.6 0.00289571
0.61 0.00359397
0.62 0.00426812
0.63 0.00491673
0.64 0.00553852
0.65 0.00613234
0.66 0.00669721
0.67 0.00723225
0.68 0.00773672
0.69 0.00820997
0.7 0.00865145
0.71 0.00906069
0.72 0.00943727
0.73 0.00978078
0.74 0.0100909
0.75 0.0103671
0.76 0.010609
0.77 0.0108161
0.78 0.0109878
0.79 0.0111232
0.8 0.0112214
0.81 0.0112811
0.82 0.0113009
0.83 0.0112789
0.84 0.011213
0.85 0.0111006
0.86 0.0109385
0.87 0.010723
0.88 0.0104501
0.89 0.0101146
0.9 0.00971101
0.91 0.00923279
0.92 0.0086726
0.93 0.00802211
0.94 0.00727195
0.95 0.00641164
0.96 0.00542945
0.97 0.00431237
0.98 0.00304598
0.99 0.00161437
1 0
